especie;altura estipite;altura total;tipologia;ug;barrio;distrito;Elemento;fecha  plantacion;marras;x;y;Crecimiento medio (m);media del est°pte (m);Altura media ambiente urbano (m);Varianza altura (m);varianza est°pite (m);desviacion estandar;CV
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240576.46;4142385.96;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240572.01;4142383.17;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240569.34;4142384.2;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240573.01;4142385.89;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240570.02;4142388.11;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240568.32;4142392.63;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240570.31;4142397.48;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240565.72;4142396.92;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240568.51;4142400.85;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240564.65;4142401.86;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240595.09;4142324.78;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"2/12/2019 12:00:00
AM";;240973.58;4142335.91;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"2/12/2019 12:00:00
AM";;240977.87;4142336.25;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"2/12/2019 12:00:00
AM";;240977.89;4142331.28;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"2/12/2019 12:00:00
AM";;240982.21;4142334.4;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"2/12/2019 12:00:00
AM";;240985.15;4142331.41;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"2/12/2019 12:00:00
AM";;240981.84;4142328.26;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"2/12/2019 12:00:00
AM";;240985.99;4142326.06;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240991;4142284.98;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240998.79;4142286.87;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240995.1;4142281.01;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240999.15;4142281.41;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;241003.17;4142282.41;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240997.02;4142277.81;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;241000.61;4142278.7;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;241004.81;4142279.82;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;241000.92;4142275.08;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;241003.99;4142276.29;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;241008.04;4142278.59;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;241003.7;4142272.69;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;241007.14;4142274.54;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;241011.43;4142276.65;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;241010;4142272.91;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;241006.91;4142271.05;;;;;;;
Chamaerops humilis;;1;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240389.47;4142450.47;;;;;;;
Chamaerops humilis;;1;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240387.08;4142446.46;;;;;;;
Chamaerops humilis;;1;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240385.49;4142452.66;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240848.51;4142514.68;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240850.13;4142512.38;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240848.17;4142512.33;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240850.24;4142510.28;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240848.81;4142510.18;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240847.11;4142510.7;;;;;;;
Chamaerops humilis;;0.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";"12/12/2018
12:00:00 AM";;240848.11;4142508.69;;;;;;;
Chamaerops humilis;0.5;1.5;"Jardiner°a Asociada a
Viario";;LOS PRINCIPES-LA FONTANILLA;Macarena;"Palmera Zona
Verde";;;236757.31;4145080.43;;;;;;;
Chamaerops humilis;;1;"Jardiner°a Asociada a
Viario";;LOS PRINCIPES-LA FONTANILLA;Macarena;"Palmera Zona
Verde";;;236759.35;4145087.57;;;;;;;
Chamaerops humilis;;1.5;"Jardiner°a Asociada a
Viario";;LOS PRINCIPES-LA FONTANILLA;Macarena;"Palmera Zona
Verde";;;236756.57;4145089.65;;;;;;;
Chamaerops humilis;;1.5;"Jardiner°a Asociada a
Viario";;LOS PRINCIPES-LA FONTANILLA;Macarena;"Palmera Zona
Verde";;;236753.86;4145091.29;;;;;;;
Chamaerops humilis;;1.5;"Jardiner°a Asociada a
Viario";;LOS PRINCIPES-LA FONTANILLA;Macarena;"Palmera Zona
Verde";;;236750.74;4145081.88;;;;;;;
Chamaerops humilis;1;1.5;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242120.69;4142550.71;;;;;;;
Chamaerops humilis;1;1.5;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242112.45;4142564.75;;;;;;;
Chamaerops humilis;1;1.5;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242097.51;4142598.47;;;;;;;
Chamaerops humilis;1;1.5;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242093.47;4142606.35;;;;;;;
Chamaerops humilis;1;1.5;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242086.07;4142622.73;;;;;;;
Chamaerops humilis;1;1.5;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242090.6;4142613.54;;;;;;;
Chamaerops humilis;0.5;1;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242087.17;4142604.53;;;;;;;
Chamaerops humilis;1;1;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242379.99;4142489.6;;;;;;;
Chamaerops humilis;1;1;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242376.5;4142587.9;;;;;;;
Chamaerops humilis;1;1;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242378.34;4142599.39;;;;;;;
Chamaerops humilis;1;1;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242374.15;4142598.39;;;;;;;
Chamaerops humilis;1;1;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242373.3;4142603.74;;;;;;;
Chamaerops humilis;1;1;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242374.82;4142587.36;;;;;;;
Chamaerops humilis;1;1.5;Parque Periurbano;Central Sevilla Este, Parque;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;242271.99;4142654.1;;;;;;;
Chamaerops humilis;2;3;Plaza o Jard°n;CAPUCHINOS, JARD °N.;CRUZ ROJA-CAPUCHINOS;Macarena;"Palmera Zona
Verde";;;235943.69;4143557.13;;;;;;;
Chamaerops humilis;;1.5;Parque Periurbano;Parque Guadaira II;POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236805.72;4138227.51;;;;;;;
Chamaerops humilis;2;3;Parque Urbano;"CROSS SAN JERONIMO,
PARQUE";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236595.68;4146189.66;;;;;;;
Chamaerops humilis;2;3;Parque Urbano;"CROSS SAN JERONIMO,
PARQUE";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236594.19;4146187.49;;;;;;;
Chamaerops humilis;2;3;Parque Urbano;"CROSS SAN JERONIMO,
PARQUE";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236598.85;4146188.23;;;;;;;
Chamaerops humilis;1.5;2;Parque Urbano;"CROSS SAN JERONIMO,
PARQUE";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236599.24;4146186.53;;;;;;;
Chamaerops humilis;1.5;2;Parque Urbano;"CROSS SAN JERONIMO,
PARQUE";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236597.53;4146186.14;;;;;;;
Chamaerops humilis;2;3;Parque Urbano;"CROSS SAN JERONIMO,
PARQUE";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236599.73;4146184.91;;;;;;;
Chamaerops humilis;2;3;Parque Urbano;"CROSS SAN JERONIMO,
PARQUE";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236602.17;4146183.41;;;;;;;
Chamaerops humilis;1.5;2.5;Parque Urbano;"CROSS SAN JERONIMO,
PARQUE";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236599.02;4146191.29;;;;;;;
Chamaerops humilis;2;3;Parque Urbano;"CROSS SAN JERONIMO,
PARQUE";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236601.59;4146185;;;;;;;
Chamaerops humilis;2;3;Parque Urbano;"CROSS SAN JERONIMO,
PARQUE";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236601.83;4146190.91;;;;;;;
Chamaerops humilis;1.5;2.5;Parque Urbano;"CROSS SAN JERONIMO,
PARQUE";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236602.84;4146189.39;;;;;;;
Chamaerops humilis;1.5;2.5;Parque Urbano;"CROSS SAN JERONIMO,
PARQUE";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236604.22;4146186.45;;;;;;;
Chamaerops humilis;1.5;2.5;Parque Urbano;"CROSS SAN JERONIMO,
PARQUE";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236604.36;4146184.85;;;;;;;
Chamaerops humilis;1.5;2.5;Parque Urbano;"CROSS SAN JERONIMO,
PARQUE";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236605.39;4146183.7;;;;;;;
Chamaerops humilis;1;1.5;Parque Urbano;"CROSS SAN JERONIMO,
PARQUE";LA BACHILLERA;Norte;"Palmera Zona
Verde";;;236806.92;4146449.8;;;;;;;
Chamaerops humilis;1;1.5;Parque Urbano;"FACTORES 1 ( PARQUE
APRENDICES DE RENFE),";SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235725.87;4145781.05;;;;;;;
Chamaerops humilis;1;1.5;Parque Urbano;"FACTORES 1 ( PARQUE
APRENDICES DE RENFE),";SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235724.86;4145779.93;;;;;;;
Chamaerops humilis;1.5;0.8;Parque Urbano;"FACTORES 1 ( PARQUE
APRENDICES DE RENFE),";SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235727.34;4145587.86;;;;;;;
Chamaerops humilis;1.5;0.3;Parque Urbano;"FACTORES 1 ( PARQUE
APRENDICES DE RENFE),";SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235727.33;4145517.11;;;;;;;
Chamaerops humilis;1;2;Parque Urbano;Z.V.  Jardines de Don Otilio;LOS REMEDIOS;Los Remedios;"Palmera Zona
Verde";;;234372.49;4140798.07;;;;;;;
Chamaerops humilis;1.5;2.5;Parque Urbano;Z.V.  Jardines de Don Otilio;LOS REMEDIOS;Los Remedios;"Palmera Zona
Verde";;;234373.32;4140799.47;;;;;;;
Chamaerops humilis;1;2;Parque Urbano;Z.V.  Jardines de Don Otilio;LOS REMEDIOS;Los Remedios;"Palmera Zona
Verde";;;234372.11;4140800.55;;;;;;;
Chamaerops humilis;0.5;1;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240567.51;4142305.47;;;;;;;
Chamaerops humilis;1;2;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239927.95;4142990.28;;;;;;;
Chamaerops humilis;1.5;2.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240738.76;4142617.86;;;;;;;
Chamaerops humilis;1;2;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240968.53;4142209.6;;;;;;;
Chamaerops humilis;0.5;1.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240619.12;4142324.26;;;;;;;
Chamaerops humilis;0.5;1.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240622.29;4142327.59;;;;;;;
Chamaerops humilis;0.5;1.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240622.71;4142326.99;;;;;;;
Chamaerops humilis;0.5;1;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240565.2;4142304.79;;;;;;;
Chamaerops humilis;0.5;1;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240566.4;4142305.13;;;;;;;
Chamaerops humilis;0.5;1.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240613.74;4142321.61;;;;;;;
Chamaerops humilis;0.5;1;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240569.97;4142303.15;;;;;;;
Chamaerops humilis;2;2.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240742.44;4142618.86;;;;;;;
Chamaerops humilis;0.5;1;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240569.54;4142306.33;;;;;;;
Chamaerops humilis;0.5;1.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240612.29;4142319.98;;;;;;;
Chamaerops humilis;1.5;3;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240968.63;4142214.61;;;;;;;
Chamaerops humilis;0.5;1;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240566.21;4142302.57;;;;;;;
Chamaerops humilis;1;2;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240138.81;4143013.55;;;;;;;
Chamaerops humilis;1.5;2.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240596.61;4142852.33;;;;;;;
Chamaerops humilis;0.5;1;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240567.37;4142302.86;;;;;;;
Chamaerops humilis;0.5;1;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240568.38;4142305.9;;;;;;;
Chamaerops humilis;1.5;2;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240751.96;4142618.36;;;;;;;
Chamaerops humilis;0.5;1.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240612.29;4142311.61;;;;;;;
Chamaerops humilis;1;1.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240615.28;4142323.06;;;;;;;
Chamaerops humilis;1.5;2.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240722.08;4142607.47;;;;;;;
Chamaerops humilis;0.5;1.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240617.93;4142321.27;;;;;;;
Chamaerops humilis;0.5;1.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240725.22;4142607.35;;;;;;;
Chamaerops humilis;0.5;1.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240612.46;4142313.58;;;;;;;
Chamaerops humilis;0.5;1.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240611.43;4142311.01;;;;;;;
Chamaerops humilis;1;1.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240824.04;4142366.4;;;;;;;
Chamaerops humilis;1;1.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240614.08;4142314.69;;;;;;;
Chamaerops humilis;0.5;2;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240092.91;4143063.38;;;;;;;
Chamaerops humilis;2;3.5;Parque Periurbano;Parque Infanta Elena;COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240602.51;4142844.14;;;;;;;
Chamaerops humilis;1;1.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240718.7;4142607.83;;;;;;;
Chamaerops humilis;0.5;1.5;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;240623.48;4142326.39;;;;;;;
